business_id,name,rag_text
T9n_LqUUhC2b1ALhg57Y5Q,Texas Roadhouse,"Name: Texas Roadhouse. Categories: Steakhouses, Barbeque, Restaurants, American (Traditional), Food. City: Bensalem, PA. Rating: 4.0 stars. Review Count: 240. Popularity in dataset: 1 visits."
UAi8nZY-tCA758y4_8Meuw,Fullylove’s Restaurant,"Name: Fullylove’s Restaurant. Categories: Vegan, American (New), Restaurants. City: Tucson, AZ. Rating: 4.5 stars. Review Count: 25. Popularity in dataset: 1 visits."
joeRm-_7T0XTkMdKo2nbaA,Paola's Pizzeria,"Name: Paola's Pizzeria. Categories: Restaurants, Pizza, Italian. City: Wayne, PA. Rating: 4.5 stars. Review Count: 126. Popularity in dataset: 1 visits."
k0AO8X3VzWe_F4lkMb0eSg,The Cubby Hole,"Name: The Cubby Hole. Categories: Breakfast & Brunch, Coffee & Tea, Restaurants, Sandwiches, Food. City: Moorestown, NJ. Rating: 4.5 stars. Review Count: 202. Popularity in dataset: 2 visits."
MuKoTR56s6elHEI2wUkgJA,Grace Meat + Three,"Name: Grace Meat + Three. Categories: Restaurants, Soul Food, Southern, Soup, Sandwiches, Barbeque, Comfort Food. City: St. Louis, MO. Rating: 4.5 stars. Review Count: 470. Popularity in dataset: 3 visits."
V6Om7YZhlRQRU7WfuxHq8Q,Beck's Cajun Cafe,"Name: Beck's Cajun Cafe. Categories: Restaurants, Cajun/Creole. City: Philadelphia, PA. Rating: 4.0 stars. Review Count: 485. Popularity in dataset: 3 visits."
DOl21AqtT74dUZ3kvXNNcA,Golden Triangle,"Name: Golden Triangle. Categories: Restaurants, Malaysian, Burmese, Asian Fusion, Thai. City: Philadelphia, PA. Rating: 4.5 stars. Review Count: 159. Popularity in dataset: 1 visits."
FzelkV3vzxkRgBmVSIqALA,Edley’s,"Name: Edley’s. Categories: Barbeque, Restaurants. City: Glen Carbon, IL. Rating: 3.0 stars. Review Count: 34. Popularity in dataset: 1 visits."
MKy5T5exCdH4IUVlYPtWkw,El Taco Torro,"Name: El Taco Torro. Categories: Mexican, Restaurants. City: Indianapolis, IN. Rating: 3.5 stars. Review Count: 14. Popularity in dataset: 1 visits."
isbeaPln-E0DdffLRsuFhw,Francisco's On The River,"Name: Francisco's On The River. Categories: Specialty Food, Mediterranean, Restaurants, Italian, Food. City: Washington Crossing, PA. Rating: 4.0 stars. Review Count: 109. Popularity in dataset: 1 visits."
5wgoIQXyP3BEPZLiVi1W8A,The Howlin' Wolf,"Name: The Howlin' Wolf. Categories: Arts & Entertainment, Restaurants, Bars, Music Venues, Pubs, Nightlife, American (Traditional). City: New Orleans, LA. Rating: 3.5 stars. Review Count: 213. Popularity in dataset: 1 visits."
2FOU5-I_eCGVNdr8R5wciQ,Texas Margaritas,"Name: Texas Margaritas. Categories: Mexican, Restaurants. City: Zionsville, IN. Rating: 4.0 stars. Review Count: 27. Popularity in dataset: 1 visits."
2quqM0ajKfTC_DV8sLAvxQ,Jon Smith Subs,"Name: Jon Smith Subs. Categories: Sandwiches, Fast Food, Delis, Restaurants. City: Meridian, ID. Rating: 3.5 stars. Review Count: 39. Popularity in dataset: 1 visits."
PvT44WlqJLkUrCITo6AjRA,Breakfast Boutique Chestnut Hill,"Name: Breakfast Boutique Chestnut Hill. Categories: Breakfast & Brunch, Restaurants. City: Philadelphia, PA. Rating: 3.0 stars. Review Count: 151. Popularity in dataset: 1 visits."
xPSetcLWfl_3JoENfGf89w,Sauce On The Side,"Name: Sauce On The Side. Categories: Italian, Barbeque, Beer Bar, Restaurants, Salad, Nightlife, Bars. City: Ballwin, MO. Rating: 4.0 stars. Review Count: 37. Popularity in dataset: 1 visits."
ziFtaIQdzQfFL79iLTq_zQ,Zac's Hamburgers,"Name: Zac's Hamburgers. Categories: Burgers, Restaurants. City: Folsom, PA. Rating: 4.0 stars. Review Count: 48. Popularity in dataset: 1 visits."
uE3yzH2l1A_FYciu95EptA,Koi Sushi & Thai,"Name: Koi Sushi & Thai. Categories: Restaurants, Asian Fusion, Sushi Bars. City: Franklin, TN. Rating: 4.0 stars. Review Count: 157. Popularity in dataset: 1 visits."
aYJjJMN8heS2PmkvsQzaZg,Treme Coffeehouse,"Name: Treme Coffeehouse. Categories: Restaurants, Bagels, Coffee & Tea, Cafes, Food. City: New Orleans, LA. Rating: 4.5 stars. Review Count: 137. Popularity in dataset: 2 visits."
yS0TsUzKBQlHQCZZeBrxww,Tortas El Guero,"Name: Tortas El Guero. Categories: Mexican, Sandwiches, Restaurants. City: Indianapolis, IN. Rating: 4.5 stars. Review Count: 176. Popularity in dataset: 1 visits."
QkyEr9j7il9lJqseTbPe5w,Spasso Italian Grill,"Name: Spasso Italian Grill. Categories: Restaurants, Fast Food, Sandwiches, Italian. City: Media, PA. Rating: 3.5 stars. Review Count: 192. Popularity in dataset: 1 visits."
XGV6orMei8NRfmbpsRC3Rg,CraftyCrab,"Name: CraftyCrab. Categories: Seafood, Restaurants. City: Indianapolis, IN. Rating: 4.0 stars. Review Count: 28. Popularity in dataset: 1 visits."
A_-Vv5oKZNqxsV69_7E2KQ,8th & Union Kitchen,"Name: 8th & Union Kitchen. Categories: Vietnamese, Asian Fusion, Bars, American (New), Restaurants, Breakfast & Brunch, Nightlife, Thai, Gluten-Free. City: Wilmington, DE. Rating: 3.5 stars. Review Count: 177. Popularity in dataset: 1 visits."
N1ZXhAVzOzbyCBPEXTaUUw,Tandoor Authentic Indian Restaurant,"Name: Tandoor Authentic Indian Restaurant. Categories: Food Delivery Services, Halal, Food, Restaurants, Buffets, Pakistani, Indian. City: Philadelphia, PA. Rating: 3.5 stars. Review Count: 148. Popularity in dataset: 2 visits."
CE9wc-UtRIwiyo5i4QO1Og,CACi Wood-Fired Sicilian Grill,"Name: CACi Wood-Fired Sicilian Grill. Categories: Sicilian, Restaurants, Italian. City: Eagle, ID. Rating: 4.0 stars. Review Count: 156. Popularity in dataset: 1 visits."
CcqPX9PV6vHS7E9rYlgKoA,Racanelli's New York Pizzeria,"Name: Racanelli's New York Pizzeria. Categories: Restaurants, Pizza. City: University City, MO. Rating: 3.5 stars. Review Count: 45. Popularity in dataset: 1 visits."
AaWmckcT3O1iQSAIUmzwUA,Basimo Beach Cafe,"Name: Basimo Beach Cafe. Categories: Breakfast & Brunch, Restaurants, Juice Bars & Smoothies, Cafes, Coffee & Tea, Food. City: Clearwater, FL. Rating: 4.0 stars. Review Count: 339. Popularity in dataset: 3 visits."
Up2hJViJJf61k9V3jFbvzg,Cafe Arnold Neighborhood Grill,"Name: Cafe Arnold Neighborhood Grill. Categories: Restaurants, Sports Bars, Bars, Barbeque, American (Traditional), Nightlife, Food, Beer, Wine & Spirits, Cafes. City: Arnold, MO. Rating: 2.5 stars. Review Count: 9. Popularity in dataset: 1 visits."
ryHhnOItSVPJB81Ty0Xb2g,Stonefire Tavern,"Name: Stonefire Tavern. Categories: Cocktail Bars, Pubs, American (New), Chicken Wings, Salad, Sandwiches, Bars, Sports Bars, Nightlife, Restaurants. City: Largo, FL. Rating: 4.0 stars. Review Count: 59. Popularity in dataset: 1 visits."
5TVWytR2oNbSKYgfxypuBw,La Patisserie Chouquette,"Name: La Patisserie Chouquette. Categories: Cafes, Food, Bakeries, Restaurants. City: Saint Louis, MO. Rating: 4.0 stars. Review Count: 229. Popularity in dataset: 1 visits."
_1jlbXWMxN50PQlaRpev7A,Reytas Filipino Cuisine,"Name: Reytas Filipino Cuisine. Categories: Filipino, Restaurants. City: Cherry Hill, NJ. Rating: 4.5 stars. Review Count: 79. Popularity in dataset: 2 visits."
UFpCraqzFBAhtZqmxmiWsA,Cat Therapy,"Name: Cat Therapy. Categories: Themed Cafes, Cafes, Pets, Arts & Entertainment, Women's Clothing, Coffee & Tea, Shopping, Pet Adoption, Fashion, Pet Sitting, Accessories, Pet Stores, Pet Services, Food, Restaurants. City: Santa Barbara, CA. Rating: 4.5 stars. Review Count: 116. Popularity in dataset: 1 visits."
diqXZ9CBFlIHW7i9UHefhw,Burger King,"Name: Burger King. Categories: Restaurants, Burgers, Fast Food. City: Nashville, TN. Rating: 1.5 stars. Review Count: 9. Popularity in dataset: 1 visits."
sway6xsRT_CUC6peK_Pyww,Bobby Hotel,"Name: Bobby Hotel. Categories: Hotels, Restaurants, Cocktail Bars, Event Planning & Services, Lounges, Hotels & Travel, Bars, Nightlife. City: Nashville, TN. Rating: 3.5 stars. Review Count: 178. Popularity in dataset: 2 visits."
0HgAYe8KZ_8nHyELHFwrpA,Wendy's,"Name: Wendy's. Categories: Burgers, Restaurants, Fast Food. City: Lansdale, PA. Rating: 2.0 stars. Review Count: 13. Popularity in dataset: 1 visits."
nVI9wI9ujmrutJRMgHKSIg,Fiesta Maya Mexican Grill,"Name: Fiesta Maya Mexican Grill. Categories: Mexican, Restaurants. City: Springfield, PA. Rating: 4.5 stars. Review Count: 130. Popularity in dataset: 1 visits."
_49FsmTfruZSTjxU4OwOsg,Taziki's Mediterranean Cafe - West End,"Name: Taziki's Mediterranean Cafe - West End. Categories: Greek, Restaurants, Mediterranean. City: Nashville, TN. Rating: 3.5 stars. Review Count: 120. Popularity in dataset: 4 visits."
5l67axuAa5EmEV3lLuSa1Q,Smashburger,"Name: Smashburger. Categories: Burgers, Restaurants. City: New Orleans, LA. Rating: 3.0 stars. Review Count: 167. Popularity in dataset: 1 visits."
E9-k8aOCS2sSh9RYxvWU_A,Steppy's Sports Bar & Grill,"Name: Steppy's Sports Bar & Grill. Categories: Bowling, Sports Bars, Restaurants, Bars, Mexican, American (Traditional), Active Life, Pubs, Nightlife. City: East Norriton, PA. Rating: 3.0 stars. Review Count: 69. Popularity in dataset: 1 visits."
yzRC9gyhblU3a5hDct2S2Q,Hykel's Submarine Sandwich-Bar,"Name: Hykel's Submarine Sandwich-Bar. Categories: Sandwiches, Burgers, Cheesesteaks, Restaurants. City: Ardmore, PA. Rating: 4.0 stars. Review Count: 34. Popularity in dataset: 1 visits."
IS0B5nLJPluVT8NwGgospA,Cheddar's Scratch Kitchen,"Name: Cheddar's Scratch Kitchen. Categories: Comfort Food, American (New), American (Traditional), Restaurants, Southern. City: Fairview Heights, IL. Rating: 2.5 stars. Review Count: 187. Popularity in dataset: 1 visits."
U30ggGzFpXvc2NZYwOW3qg,Mood Cafe,"Name: Mood Cafe. Categories: Cafes, Pakistani, Juice Bars & Smoothies, Restaurants, Ice Cream & Frozen Yogurt, Halal, Indian, Coffee & Tea, Food. City: Philadelphia, PA. Rating: 4.5 stars. Review Count: 458. Popularity in dataset: 3 visits."
RBI0TYx_VmVa_GhW1LZpuA,Dimaggio's Restaurant,"Name: Dimaggio's Restaurant. Categories: Restaurants, Pizza. City: Sherwood Park, AB. Rating: 2.5 stars. Review Count: 12. Popularity in dataset: 1 visits."
0t14RIHl4wODz7LRiRRQ0Q,Salty Lime Cantina,"Name: Salty Lime Cantina. Categories: Tex-Mex, Restaurants, Bars, Tacos, Cocktail Bars, Mexican, Nightlife. City: Palm Harbor, FL. Rating: 4.5 stars. Review Count: 103. Popularity in dataset: 1 visits."
jLaPtjlLfRSaoBWIcHcSQg,The Mad Crab,"Name: The Mad Crab. Categories: Seafood, Cajun/Creole, American (New), Restaurants. City: University City, MO. Rating: 3.5 stars. Review Count: 156. Popularity in dataset: 2 visits."
VZfc50XVwgdCecH4YbGNFg,EATS! American Grill,"Name: EATS! American Grill. Categories: American (New), Diners, American (Traditional), Restaurants. City: Tampa, FL. Rating: 4.0 stars. Review Count: 323. Popularity in dataset: 2 visits."
68ThEdiK0eWCEgGEmV9Tng,Southgate,"Name: Southgate. Categories: Breakfast & Brunch, American (Traditional), Korean, Restaurants, Gastropubs, Nightlife, Bars, Cocktail Bars. City: Philadelphia, PA. Rating: 4.0 stars. Review Count: 323. Popularity in dataset: 2 visits."
VOEN8f9WEysinBsLqbiVqg,Andrea's Restaurant,"Name: Andrea's Restaurant. Categories: Venues & Event Spaces, Italian, Event Planning & Services, Restaurants, Party & Event Planning, Seafood, Caterers. City: Metairie, LA. Rating: 2.5 stars. Review Count: 218. Popularity in dataset: 1 visits."
USyJiGIvZ8fHjRVaVTu1Zw,Tony Jr's,"Name: Tony Jr's. Categories: Restaurants, Sandwiches, Cheesesteaks. City: Philadelphia, PA. Rating: 3.0 stars. Review Count: 71. Popularity in dataset: 1 visits."
c7DQU8rHH_GjLdeIvanQmg,Coco's Cocina Tex Mex  Restaurant,"Name: Coco's Cocina Tex Mex  Restaurant. Categories: Restaurants, Tex-Mex, Mexican. City: Pitman, NJ. Rating: 3.5 stars. Review Count: 59. Popularity in dataset: 1 visits."
N5QQdPac1cXwOHr-ePr90g,5th St. Bakehouse,"Name: 5th St. Bakehouse. Categories: Food, Restaurants, Bakeries, Breakfast & Brunch, American (New). City: Reno, NV. Rating: 4.0 stars. Review Count: 181. Popularity in dataset: 3 visits."
h2nBTqJVHAyltyeq7sZZ-w,Blueplate,"Name: Blueplate. Categories: Restaurants, American (New), Nightlife, Breakfast & Brunch, Bars, Vietnamese. City: Mullica Hill, NJ. Rating: 4.0 stars. Review Count: 232. Popularity in dataset: 4 visits."
9dm_v79s9-pefMahqp1SkA,Loco Mexican Restaurant & Cantina,"Name: Loco Mexican Restaurant & Cantina. Categories: Restaurants, Mexican. City: Indianapolis, IN. Rating: 4.0 stars. Review Count: 178. Popularity in dataset: 3 visits."
opiv3hcNNsRDiLXsUbNw-A,Old Country Buffet,"Name: Old Country Buffet. Categories: Restaurants, Buffets. City: Springfield, PA. Rating: 3.0 stars. Review Count: 5. Popularity in dataset: 1 visits."
niEm9LkcLOrvsDzjXD6WpQ,New Orleans Hamburger & Seafood Co.,"Name: New Orleans Hamburger & Seafood Co.. Categories: Fish & Chips, Burgers, Seafood, Restaurants. City: Harvey, LA. Rating: 3.5 stars. Review Count: 113. Popularity in dataset: 2 visits."
aurl4I40YVQfQ8loOdgKCg,Crown Fried Chicken,"Name: Crown Fried Chicken. Categories: Chicken Wings, Restaurants, Fast Food. City: Philadelphia, PA. Rating: 3.5 stars. Review Count: 11. Popularity in dataset: 1 visits."
_cndcbuaqSRW5f-MeZasNw,Toyama Japanese Steak House,"Name: Toyama Japanese Steak House. Categories: Steakhouses, Chinese, Japanese, Restaurants, Korean, Sushi Bars. City: Nashville, TN. Rating: 3.0 stars. Review Count: 142. Popularity in dataset: 2 visits."
u-QBVccU0cRK1pehKL4n0g,Odessa Family Restaurant,"Name: Odessa Family Restaurant. Categories: Restaurants, American (New). City: Odessa, FL. Rating: 2.5 stars. Review Count: 17. Popularity in dataset: 1 visits."
tXf6TpqHOLiwyMNbYAOOCQ,The Little Lamb,"Name: The Little Lamb. Categories: Pubs, Gastropubs, Bars, Nightlife, American (New), Restaurants. City: Clearwater, FL. Rating: 4.5 stars. Review Count: 307. Popularity in dataset: 4 visits."
di5ihAL9VWoctHelY8kLTQ,Gigi and Big R,"Name: Gigi and Big R. Categories: Restaurants, Food, Caribbean, Food Trucks. City: Philadelphia, PA. Rating: 4.0 stars. Review Count: 81. Popularity in dataset: 1 visits."
TTsBa6e2qgIEkiFQfYLmYA,Twistee Treat - New Tampa,"Name: Twistee Treat - New Tampa. Categories: Juice Bars & Smoothies, Ice Cream & Frozen Yogurt, American (Traditional), Food, Desserts, Hot Dogs, Restaurants. City: Tampa, FL. Rating: 3.5 stars. Review Count: 70. Popularity in dataset: 1 visits."
RCguFZat10TcbDMeeeM3IQ,El Pollo Loco,"Name: El Pollo Loco. Categories: Restaurants, Chicken Wings, Mexican, Fast Food. City: Reno, NV. Rating: 3.0 stars. Review Count: 73. Popularity in dataset: 1 visits."
IZv79jZv6el1sBHrG7426g,J Gilbert's Wood-Fired Steaks & Seafood St Louis,"Name: J Gilbert's Wood-Fired Steaks & Seafood St Louis. Categories: Steakhouses, American (New), Restaurants, Seafood. City: Des Peres, MO. Rating: 4.0 stars. Review Count: 268. Popularity in dataset: 2 visits."
ilVGsC87BfopszGWw2qdXg,Spice Kitchen,"Name: Spice Kitchen. Categories: Indian, Restaurants. City: Trooper, PA. Rating: 3.0 stars. Review Count: 49. Popularity in dataset: 3 visits."
plobBsTtVUODb353xxFT_g,Sushi Rose,"Name: Sushi Rose. Categories: Sushi Bars, Restaurants. City: Reno, NV. Rating: 3.5 stars. Review Count: 634. Popularity in dataset: 7 visits."
ARgidflSXPHj7uhK-Y7hwA,Kampai Sushi Bar,"Name: Kampai Sushi Bar. Categories: Japanese, Sushi Bars, Restaurants. City: St Louis, MO. Rating: 4.0 stars. Review Count: 328. Popularity in dataset: 5 visits."
368cyArdo0P0aDUOhhE4PA,PANA Donuts Coffee & Boba Tea,"Name: PANA Donuts Coffee & Boba Tea. Categories: Sandwiches, Food, Donuts, Restaurants, Juice Bars & Smoothies. City: Indianapolis, IN. Rating: 4.5 stars. Review Count: 163. Popularity in dataset: 2 visits."
Bw0cpnfI-Y9QmjWzqS-oFg,Izumi,"Name: Izumi. Categories: Restaurants, Sushi Bars, Desserts, Food, Japanese. City: Philadelphia, PA. Rating: 4.0 stars. Review Count: 219. Popularity in dataset: 1 visits."
1w1H1kYUN60zpfdP-0qmGQ,Machismo Burrito Bar,"Name: Machismo Burrito Bar. Categories: Restaurants, Mexican. City: Philadelphia, PA. Rating: 3.0 stars. Review Count: 30. Popularity in dataset: 1 visits."
I1h0GRYp86eX-XqwVXsSGA,Zeko's Mediterranean Grill,"Name: Zeko's Mediterranean Grill. Categories: Restaurants, Falafel, Fast Food, Mediterranean, Middle Eastern, Halal, Greek. City: Tampa, FL. Rating: 4.5 stars. Review Count: 345. Popularity in dataset: 3 visits."
WaRZsQEcEHwRk0T2dJ-cuA,La Casita,"Name: La Casita. Categories: Mexican, Latin American, Gluten-Free, Restaurants. City: New Orleans, LA. Rating: 4.0 stars. Review Count: 202. Popularity in dataset: 1 visits."
7UxNDF6ZpabC3O0-Qbg3Xw,Yama Japanese Restaurant,"Name: Yama Japanese Restaurant. Categories: Restaurants, Sushi Bars, Japanese, Salad. City: Lumberton, NJ. Rating: 3.0 stars. Review Count: 52. Popularity in dataset: 1 visits."
JOvNunKJlWhwJRwLmUR9ZA,Tryst Gastro Lounge,"Name: Tryst Gastro Lounge. Categories: Bars, Beer, Wine & Spirits, Restaurants, Lounges, Tapas/Small Plates, Mediterranean, Food, Nightlife. City: St Petersburg, FL. Rating: 3.5 stars. Review Count: 295. Popularity in dataset: 1 visits."
ruFtZKwlJASx5BTk1dh5AQ,Wendy's,"Name: Wendy's. Categories: Fast Food, Restaurants, Hot Dogs, Burgers. City: Sparks, NV. Rating: 2.5 stars. Review Count: 35. Popularity in dataset: 1 visits."
kgMEBZG6rjkGeFzPaIM4MQ,McDonald's,"Name: McDonald's. Categories: Fast Food, Food, Restaurants, Coffee & Tea, Burgers. City: Philadelphia, PA. Rating: 2.0 stars. Review Count: 55. Popularity in dataset: 2 visits."
pJZq57-XUXnDU2yo8gmsUg,Zagol Ethiopian Restaurant,"Name: Zagol Ethiopian Restaurant. Categories: Restaurants, Ethiopian. City: Reno, NV. Rating: 4.0 stars. Review Count: 160. Popularity in dataset: 1 visits."
2y_CdkxEOJEJGyJApfCYpA,Rode's Fireside Restaurant & Tavern,"Name: Rode's Fireside Restaurant & Tavern. Categories: Restaurants, American (Traditional). City: Woolwich Twp, NJ. Rating: 3.5 stars. Review Count: 104. Popularity in dataset: 1 visits."
UOWXGW5j1BV-iiqtbBS6jQ,Abe's Place,"Name: Abe's Place. Categories: Salad, Restaurants, Vegetarian, Middle Eastern, Sandwiches, Mediterranean. City: Tucson, AZ. Rating: 5.0 stars. Review Count: 20. Popularity in dataset: 1 visits."
fKDV_dlDhXd7P5kZi97Kng,The Spot,"Name: The Spot. Categories: Breakfast & Brunch, Pizza, Greek, Restaurants, Food. City: Philadelphia, PA. Rating: 3.0 stars. Review Count: 80. Popularity in dataset: 1 visits."
m6KZGTxRb9_ZyDpB1G6O1Q,Freddy's Frozen Custard & Steakburgers,"Name: Freddy's Frozen Custard & Steakburgers. Categories: Food, Burgers, Ice Cream & Frozen Yogurt, American (Traditional), Desserts, Restaurants. City: Marana, AZ. Rating: 3.5 stars. Review Count: 112. Popularity in dataset: 1 visits."
Ktw3a8hXOKL00UCk_1nSEQ,Bully's Sports Bar & Grill,"Name: Bully's Sports Bar & Grill. Categories: Nightlife, Sports Bars, Bars, American (Traditional), Pizza, Restaurants. City: Sparks, NV. Rating: 2.5 stars. Review Count: 126. Popularity in dataset: 1 visits."
sLgnx_WFCjEoPsS6NwU70Q,Le Peep,"Name: Le Peep. Categories: Event Planning & Services, Salad, Caterers, American (New), Sandwiches, Restaurants, Breakfast & Brunch. City: Meridian, ID. Rating: 4.0 stars. Review Count: 259. Popularity in dataset: 3 visits."
zwfN21b6gN2XGjNG6MYNzQ,Wolfgang Puck Express,"Name: Wolfgang Puck Express. Categories: Breakfast & Brunch, American (New), Salad, Restaurants. City: Indianapolis, IN. Rating: 2.0 stars. Review Count: 70. Popularity in dataset: 2 visits."
mygIk3l_ShNNB-QbWlrRyg,Zydeco's,"Name: Zydeco's. Categories: Restaurants, Cajun/Creole, American (New), Seafood. City: Belle Chasse, LA. Rating: 3.5 stars. Review Count: 161. Popularity in dataset: 1 visits."
mtGTna-hyFhErb4Zma32IA,The Village Diner,"Name: The Village Diner. Categories: Diners, Food, Restaurants. City: Glenside, PA. Rating: 3.5 stars. Review Count: 80. Popularity in dataset: 1 visits."
MMRRS6YhVRx_iN5-JhMRYg,Han Dynasty,"Name: Han Dynasty. Categories: Restaurants, Chinese, Szechuan. City: Philadelphia, PA. Rating: 4.0 stars. Review Count: 783. Popularity in dataset: 6 visits."
